867.0,528.0,891.0,548.0,250.0,3.0,42.0,true
937.0,555.0,964.0,580.0,250.0,3.0,42.0,true
933.0,450.0,1014.0,467.0,250.0,3.0,42.0,true
723.0,391.0,858.0,403.0,250.0,3.0,42.0,true
837.0,289.0,858.0,385.0,250.0,3.0,42.0,true
863.0,346.0,946.0,361.0,250.0,3.0,42.0,true
932.0,366.0,946.0,410.0,250.0,3.0,42.0,true
950.0,369.0,973.0,395.0,250.0,3.0,42.0,true
908.0,292.0,1014.0,301.0,250.0,3.0,42.0,true
788.0,216.0,1015.0,241.0,250.0,3.0,42.0,true
770.0,245.0,798.0,314.0,250.0,3.0,42.0,true
776.0,356.0,798.0,388.0,250.0,3.0,42.0,true
720.0,267.0,738.0,291.0,250.0,3.0,42.0,true
699.0,157.0,712.0,224.0,250.0,3.0,42.0,true
714.0,158.0,916.0,172.0,250.0,3.0,42.0,true
837.0,175.0,858.0,185.0,250.0,3.0,42.0,true
896.0,205.0,924.0,214.0,250.0,3.0,42.0,true
969.0,154.0,1014.0,175.0,250.0,3.0,42.0,true
846.0,109.0,883.0,122.0,250.0,3.0,42.0,true
773.0,132.0,810.0,157.0,250.0,3.0,42.0,true
680.0,112.0,700.0,119.0,250.0,3.0,42.0,true
637.0,109.0,652.0,178.0,250.0,3.0,42.0,true
562.0,110.0,584.0,166.0,250.0,3.0,42.0,true
544.0,168.0,605.0,178.0,250.0,3.0,42.0,true
594.0,183.0,603.0,202.0,250.0,3.0,42.0,true
542.0,187.0,557.0,208.0,250.0,3.0,42.0,true
579.0,19.0,657.0,35.0,250.0,3.0,42.0,true
245.0,139.0,274.0,155.0,250.0,3.0,42.0,true
141.0,151.0,171.0,168.0,250.0,3.0,42.0,true
100.0,193.0,135.0,205.0,250.0,3.0,42.0,true
392.0,155.0,474.0,168.0,250.0,3.0,42.0,true
387.0,141.0,407.0,152.0,250.0,3.0,42.0,true
339.0,529.0,366.0,540.0,250.0,3.0,42.0,true
128.0,534.0,145.0,576.0,250.0,3.0,42.0,true
426.0,9.0,478.0,18.0,250.0,3.0,42.0,true
447.0,19.0,458.0,28.0,250.0,3.0,42.0,true
1062.0,289.0,1062.0,289.0,250.0,3.0,42.0,true
673.0,81.0,872.0,105.0,0.0,0.0,0.0,false
685.0,11.0,696.0,89.0,0.0,0.0,0.0,false
694.0,29.0,780.0,39.0,0.0,0.0,0.0,false
756.0,8.0,761.0,31.0,0.0,0.0,0.0,false
760.0,13.0,857.0,20.0,0.0,0.0,0.0,false
830.0,18.0,849.0,69.0,0.0,0.0,0.0,false
760.0,56.0,833.0,61.0,0.0,0.0,0.0,false
839.0,27.0,947.0,36.0,0.0,0.0,0.0,false
917.0,5.0,934.0,28.0,0.0,0.0,0.0,false
890.0,31.0,898.0,72.0,0.0,0.0,0.0,false
896.0,45.0,1011.0,60.0,0.0,0.0,0.0,false
965.0,56.0,986.0,96.0,0.0,0.0,0.0,false
906.0,75.0,969.0,83.0,0.0,0.0,0.0,false
908.0,76.0,919.0,96.0,0.0,0.0,0.0,false
998.0,12.0,1001.0,50.0,0.0,0.0,0.0,false
998.0,18.0,1079.0,27.0,0.0,0.0,0.0,false
965.0,0.0,977.0,13.0,0.0,0.0,0.0,false
716.0,-9.0,724.0,31.0,0.0,0.0,0.0,false
1045.0,24.0,1053.0,66.0,0.0,0.0,0.0,false
1046.0,41.0,1098.0,51.0,0.0,0.0,0.0,false
1066.0,48.0,1072.0,175.0,0.0,0.0,0.0,false
1021.0,81.0,1067.0,93.0,0.0,0.0,0.0,false
1028.0,62.0,1029.0,85.0,0.0,0.0,0.0,false
1046.0,90.0,1052.0,123.0,0.0,0.0,0.0,false
1025.0,119.0,1068.0,126.0,0.0,0.0,0.0,false
1084.0,98.0,1098.0,109.0,0.0,0.0,0.0,false
1070.0,149.0,1092.0,157.0,0.0,0.0,0.0,false
1077.0,156.0,1082.0,198.0,0.0,0.0,0.0,false
1045.0,195.0,1099.0,202.0,0.0,0.0,0.0,false
1026.0,165.0,1046.0,223.0,0.0,0.0,0.0,false
1028.0,123.0,1043.0,154.0,0.0,0.0,0.0,false
1039.0,210.0,1067.0,216.0,0.0,0.0,0.0,false
1066.0,206.0,1073.0,249.0,0.0,0.0,0.0,false
1069.0,228.0,1085.0,238.0,0.0,0.0,0.0,false
1033.0,249.0,1076.0,253.0,0.0,0.0,0.0,false
1026.0,240.0,1034.0,290.0,0.0,0.0,0.0,false
1042.0,252.0,1051.0,324.0,0.0,0.0,0.0,false
1048.0,298.0,1091.0,308.0,0.0,0.0,0.0,false
1068.0,273.0,1077.0,300.0,0.0,0.0,0.0,false
1062.0,266.0,1099.0,274.0,0.0,0.0,0.0,false
1061.0,307.0,1064.0,375.0,0.0,0.0,0.0,false
1062.0,335.0,1086.0,342.0,0.0,0.0,0.0,false
1086.0,324.0,1090.0,381.0,0.0,0.0,0.0,false
1027.0,381.0,1096.0,396.0,0.0,0.0,0.0,false
1025.0,350.0,1061.0,357.0,0.0,0.0,0.0,false
1021.0,327.0,1029.0,369.0,0.0,0.0,0.0,false
1028.0,336.0,1038.0,340.0,0.0,0.0,0.0,false
1039.0,391.0,1046.0,460.0,0.0,0.0,0.0,false
1043.0,418.0,1076.0,426.0,0.0,0.0,0.0,false
1076.0,411.0,1088.0,456.0,0.0,0.0,0.0,false
1066.0,450.0,1098.0,468.0,0.0,0.0,0.0,false
1070.0,465.0,1076.0,516.0,0.0,0.0,0.0,false
1053.0,513.0,1097.0,519.0,0.0,0.0,0.0,false
1090.0,486.0,1098.0,499.0,0.0,0.0,0.0,false
1025.0,453.0,1054.0,462.0,0.0,0.0,0.0,false
1030.0,459.0,1034.0,490.0,0.0,0.0,0.0,false
1033.0,479.0,1055.0,489.0,0.0,0.0,0.0,false
1050.0,501.0,1055.0,541.0,0.0,0.0,0.0,false
1027.0,536.0,1095.0,552.0,0.0,0.0,0.0,false
1075.0,549.0,1080.0,617.0,0.0,0.0,0.0,false
1078.0,578.0,1098.0,594.0,0.0,0.0,0.0,false
1030.0,612.0,1088.0,617.0,0.0,0.0,0.0,false
1041.0,575.0,1047.0,613.0,0.0,0.0,0.0,false
1031.0,569.0,1062.0,577.0,0.0,0.0,0.0,false
984.0,597.0,1041.0,604.0,0.0,0.0,0.0,false
975.0,589.0,987.0,640.0,0.0,0.0,0.0,false
983.0,627.0,1013.0,631.0,0.0,0.0,0.0,false
1009.0,615.0,1021.0,661.0,0.0,0.0,0.0,false
1018.0,644.0,1056.0,657.0,0.0,0.0,0.0,false
1052.0,631.0,1068.0,698.0,0.0,0.0,0.0,false
1068.0,698.0,1068.0,698.0,0.0,0.0,0.0,false
1061.0,671.0,1085.0,678.0,0.0,0.0,0.0,false
1081.0,639.0,1088.0,689.0,0.0,0.0,0.0,false
1085.0,662.0,1098.0,663.0,0.0,0.0,0.0,false
985.0,672.0,1054.0,674.0,0.0,0.0,0.0,false
980.0,662.0,989.0,699.0,0.0,0.0,0.0,false
1010.0,673.0,1028.0,685.0,0.0,0.0,0.0,false
920.0,687.0,983.0,699.0,0.0,0.0,0.0,false
938.0,651.0,944.0,699.0,0.0,0.0,0.0,false
912.0,647.0,960.0,655.0,0.0,0.0,0.0,false
948.0,611.0,949.0,648.0,0.0,0.0,0.0,false
924.0,612.0,925.0,649.0,0.0,0.0,0.0,false
911.0,608.0,977.0,612.0,0.0,0.0,0.0,false
935.0,596.0,942.0,609.0,0.0,0.0,0.0,false
848.0,594.0,953.0,606.0,0.0,0.0,0.0,false
884.0,602.0,899.0,675.0,0.0,0.0,0.0,false
895.0,665.0,918.0,669.0,0.0,0.0,0.0,false
914.0,650.0,921.0,699.0,0.0,0.0,0.0,false
845.0,645.0,888.0,654.0,0.0,0.0,0.0,false
844.0,635.0,846.0,684.0,0.0,0.0,0.0,false
858.0,674.0,870.0,699.0,0.0,0.0,0.0,false
859.0,681.0,888.0,686.0,0.0,0.0,0.0,false
812.0,672.0,844.0,679.0,0.0,0.0,0.0,false
797.0,653.0,818.0,699.0,0.0,0.0,0.0,false
816.0,631.0,857.0,639.0,0.0,0.0,0.0,false
820.0,606.0,829.0,632.0,0.0,0.0,0.0,false
799.0,613.0,820.0,617.0,0.0,0.0,0.0,false
785.0,593.0,804.0,630.0,0.0,0.0,0.0,false
732.0,614.0,789.0,618.0,0.0,0.0,0.0,false
740.0,596.0,749.0,616.0,0.0,0.0,0.0,false
715.0,595.0,752.0,599.0,0.0,0.0,0.0,false
708.0,588.0,720.0,670.0,0.0,0.0,0.0,false
769.0,657.0,798.0,662.0,0.0,0.0,0.0,false
767.0,633.0,779.0,662.0,0.0,0.0,0.0,false
753.0,615.0,755.0,674.0,0.0,0.0,0.0,false
734.0,669.0,774.0,675.0,0.0,0.0,0.0,false
761.0,671.0,763.0,699.0,0.0,0.0,0.0,false
775.0,688.0,787.0,699.0,0.0,0.0,0.0,false
734.0,660.0,737.0,689.0,0.0,0.0,0.0,false
716.0,687.0,737.0,699.0,0.0,0.0,0.0,false
397.0,604.0,401.0,696.0,0.0,0.0,0.0,false
356.0,618.0,397.0,636.0,0.0,0.0,0.0,false
338.0,610.0,360.0,658.0,0.0,0.0,0.0,false
310.0,647.0,338.0,652.0,0.0,0.0,0.0,false
371.0,634.0,377.0,676.0,0.0,0.0,0.0,false
322.0,675.0,380.0,681.0,0.0,0.0,0.0,false
308.0,669.0,324.0,699.0,0.0,0.0,0.0,false
313.0,624.0,320.0,648.0,0.0,0.0,0.0,false
274.0,621.0,324.0,625.0,0.0,0.0,0.0,false
285.0,609.0,303.0,622.0,0.0,0.0,0.0,false
278.0,624.0,281.0,661.0,0.0,0.0,0.0,false
239.0,684.0,311.0,693.0,0.0,0.0,0.0,false
264.0,654.0,294.0,663.0,0.0,0.0,0.0,false
287.0,639.0,294.0,663.0,0.0,0.0,0.0,false
241.0,625.0,249.0,685.0,0.0,0.0,0.0,false
167.0,612.0,258.0,627.0,0.0,0.0,0.0,false
195.0,627.0,211.0,669.0,0.0,0.0,0.0,false
201.0,644.0,224.0,649.0,0.0,0.0,0.0,false
178.0,662.0,247.0,676.0,0.0,0.0,0.0,false
176.0,656.0,185.0,699.0,0.0,0.0,0.0,false
167.0,624.0,173.0,645.0,0.0,0.0,0.0,false
95.0,637.0,182.0,645.0,0.0,0.0,0.0,false
143.0,643.0,155.0,681.0,0.0,0.0,0.0,false
118.0,680.0,158.0,686.0,0.0,0.0,0.0,false
84.0,687.0,99.0,699.0,0.0,0.0,0.0,false
83.0,612.0,98.0,669.0,0.0,0.0,0.0,false
111.0,606.0,113.0,639.0,0.0,0.0,0.0,false
113.0,609.0,143.0,618.0,0.0,0.0,0.0,false
143.0,605.0,148.0,627.0,0.0,0.0,0.0,false
200.0,602.0,221.0,618.0,0.0,0.0,0.0,false
401.0,642.0,412.0,670.0,0.0,0.0,0.0,false
37.0,653.0,86.0,657.0,0.0,0.0,0.0,false
45.0,653.0,50.0,682.0,0.0,0.0,0.0,false
63.0,662.0,68.0,699.0,0.0,0.0,0.0,false
3.0,681.0,63.0,693.0,0.0,0.0,0.0,false
10.0,624.0,17.0,682.0,0.0,0.0,0.0,false
26.0,627.0,40.0,666.0,0.0,0.0,0.0,false
33.0,632.0,54.0,638.0,0.0,0.0,0.0,false
45.0,593.0,54.0,634.0,0.0,0.0,0.0,false
70.0,619.0,88.0,626.0,0.0,0.0,0.0,false
56.0,552.0,70.0,630.0,0.0,0.0,0.0,false
7.0,590.0,62.0,598.0,0.0,0.0,0.0,false
20.0,595.0,24.0,613.0,0.0,0.0,0.0,false
14.0,610.0,30.0,619.0,0.0,0.0,0.0,false
66.0,577.0,81.0,587.0,0.0,0.0,0.0,false
81.0,500.0,85.0,594.0,0.0,0.0,0.0,false
17.0,508.0,85.0,523.0,0.0,0.0,0.0,false
28.0,517.0,36.0,567.0,0.0,0.0,0.0,false
33.0,532.0,63.0,534.0,0.0,0.0,0.0,false
17.0,563.0,47.0,576.0,0.0,0.0,0.0,false
-41.0,525.0,14.0,544.0,0.0,0.0,0.0,false
25.0,432.0,44.0,514.0,0.0,0.0,0.0,false
43.0,476.0,65.0,483.0,0.0,0.0,0.0,false
62.0,462.0,71.0,496.0,0.0,0.0,0.0,false
71.0,470.0,87.0,474.0,0.0,0.0,0.0,false
87.0,395.0,89.0,478.0,0.0,0.0,0.0,false
58.0,433.0,87.0,447.0,0.0,0.0,0.0,false
74.0,382.0,76.0,436.0,0.0,0.0,0.0,false
23.0,379.0,89.0,397.0,0.0,0.0,0.0,false
42.0,409.0,74.0,422.0,0.0,0.0,0.0,false
7.0,446.0,29.0,457.0,0.0,0.0,0.0,false
9.0,450.0,15.0,488.0,0.0,0.0,0.0,false
-14.0,471.0,20.0,491.0,0.0,0.0,0.0,false
19.0,358.0,24.0,426.0,0.0,0.0,0.0,false
-25.0,410.0,20.0,416.0,0.0,0.0,0.0,false
23.0,368.0,81.0,371.0,0.0,0.0,0.0,false
57.0,311.0,74.0,368.0,0.0,0.0,0.0,false
27.0,338.0,59.0,347.0,0.0,0.0,0.0,false
-2.0,359.0,20.0,368.0,0.0,0.0,0.0,false
38.0,290.0,47.0,339.0,0.0,0.0,0.0,false
-17.0,302.0,40.0,305.0,0.0,0.0,0.0,false
-22.0,311.0,14.0,331.0,0.0,0.0,0.0,false
72.0,320.0,93.0,347.0,0.0,0.0,0.0,false
86.0,254.0,93.0,324.0,0.0,0.0,0.0,false
19.0,269.0,89.0,271.0,0.0,0.0,0.0,false
62.0,269.0,71.0,285.0,0.0,0.0,0.0,false
9.0,227.0,20.0,285.0,0.0,0.0,0.0,false
17.0,236.0,47.0,246.0,0.0,0.0,0.0,false
43.0,211.0,50.0,256.0,0.0,0.0,0.0,false
47.0,222.0,83.0,224.0,0.0,0.0,0.0,false
65.0,244.0,94.0,257.0,0.0,0.0,0.0,false
-46.0,217.0,29.0,227.0,0.0,0.0,0.0,false
8.0,137.0,11.0,220.0,0.0,0.0,0.0,false
10.0,173.0,41.0,182.0,0.0,0.0,0.0,false
19.0,179.0,25.0,207.0,0.0,0.0,0.0,false
25.0,189.0,72.0,194.0,0.0,0.0,0.0,false
59.0,189.0,72.0,222.0,0.0,0.0,0.0,false
65.0,134.0,69.0,195.0,0.0,0.0,0.0,false
65.0,152.0,80.0,167.0,0.0,0.0,0.0,false
77.0,142.0,83.0,198.0,0.0,0.0,0.0,false
83.0,187.0,92.0,198.0,0.0,0.0,0.0,false
83.0,212.0,92.0,233.0,0.0,0.0,0.0,false
45.0,111.0,75.0,137.0,0.0,0.0,0.0,false
45.0,134.0,53.0,153.0,0.0,0.0,0.0,false
22.0,149.0,55.0,155.0,0.0,0.0,0.0,false
28.0,73.0,34.0,149.0,0.0,0.0,0.0,false
-14.0,96.0,28.0,125.0,0.0,0.0,0.0,false
11.0,73.0,80.0,76.0,0.0,0.0,0.0,false
8.0,68.0,14.0,83.0,0.0,0.0,0.0,false
28.0,38.0,47.0,74.0,0.0,0.0,0.0,false
-14.0,48.0,35.0,57.0,0.0,0.0,0.0,false
13.0,11.0,20.0,53.0,0.0,0.0,0.0,false
19.0,21.0,75.0,29.0,0.0,0.0,0.0,false
63.0,-4.0,83.0,30.0,0.0,0.0,0.0,false
32.0,0.0,50.0,11.0,0.0,0.0,0.0,false
75.0,43.0,89.0,98.0,0.0,0.0,0.0,false
52.0,89.0,74.0,89.0,0.0,0.0,0.0,false
47.0,83.0,82.0,90.0,0.0,0.0,0.0,false
85.0,80.0,152.0,87.0,0.0,0.0,0.0,false
107.0,85.0,137.0,98.0,0.0,0.0,0.0,false
149.0,23.0,153.0,91.0,0.0,0.0,0.0,false
83.0,50.0,123.0,54.0,0.0,0.0,0.0,false
119.0,19.0,123.0,59.0,0.0,0.0,0.0,false
100.0,-6.0,143.0,19.0,0.0,0.0,0.0,false
152.0,23.0,197.0,40.0,0.0,0.0,0.0,false
172.0,35.0,184.0,79.0,0.0,0.0,0.0,false
177.0,63.0,217.0,66.0,0.0,0.0,0.0,false
202.0,48.0,218.0,93.0,0.0,0.0,0.0,false
171.0,86.0,205.0,91.0,0.0,0.0,0.0,false
176.0,87.0,192.0,104.0,0.0,0.0,0.0,false
214.0,72.0,292.0,82.0,0.0,0.0,0.0,false
291.0,9.0,309.0,91.0,0.0,0.0,0.0,false
208.0,52.0,247.0,59.0,0.0,0.0,0.0,false
246.0,7.0,250.0,73.0,0.0,0.0,0.0,false
211.0,18.0,246.0,33.0,0.0,0.0,0.0,false
212.0,-3.0,226.0,26.0,0.0,0.0,0.0,false
180.0,13.0,215.0,19.0,0.0,0.0,0.0,false
184.0,-16.0,184.0,15.0,0.0,0.0,0.0,false
184.0,-12.0,187.0,15.0,0.0,0.0,0.0,false
271.0,30.0,292.0,48.0,0.0,0.0,0.0,false
264.0,9.0,275.0,70.0,0.0,0.0,0.0,false
305.0,19.0,355.0,22.0,0.0,0.0,0.0,false
346.0,-3.0,359.0,33.0,0.0,0.0,0.0,false
328.0,27.0,373.0,33.0,0.0,0.0,0.0,false
332.0,31.0,340.0,61.0,0.0,0.0,0.0,false
307.0,60.0,340.0,64.0,0.0,0.0,0.0,false
264.0,88.0,341.0,96.0,0.0,0.0,0.0,false
247.0,83.0,268.0,105.0,0.0,0.0,0.0,false
340.0,68.0,355.0,100.0,0.0,0.0,0.0,false
352.0,78.0,390.0,81.0,0.0,0.0,0.0,false
384.0,63.0,398.0,102.0,0.0,0.0,0.0,false
369.0,93.0,388.0,102.0,0.0,0.0,0.0,false
369.0,-3.0,396.0,44.0,0.0,0.0,0.0,false
389.0,12.0,416.0,22.0,0.0,0.0,0.0,false
413.0,6.0,417.0,99.0,0.0,0.0,0.0,false
369.0,66.0,389.0,70.0,0.0,0.0,0.0,false
730.0,36.0,737.0,69.0,0.0,0.0,0.0,false
705.0,63.0,769.0,70.0,0.0,0.0,0.0,false
757.0,56.0,773.0,70.0,0.0,0.0,0.0,false
0
7
0
0
0
0
0
0
0
